,,-20.8,195.4
,,-20.8,194.4
,,-20.8,193.5
,,-20.8,192.7
,,-20.8,191.9
,,-20.8,191.2
,,-20.7,190.6
,,-20.6,190.1
,,-20.6,189.6
,,-20.6,189.1
,,-20.5,188.5
,,-20.4,187.9
,,-20.4,187.2
,,-20.3,186.6
,,-20.3,185.8
,,-20.4,184.9
,,-20.4,184.3
,,-20.6,183.4
,,-20.8,182.8
,,-20.9,182.3
,,-21.0,181.8
,,-21.0,181.3
,,-21.0,180.5
,,-20.9,179.7
,,-20.8,178.8
,,-20.7,177.9
,,-20.6,177.5
,,-20.6,177.2
,,-20.6,176.6
,,-20.6,176.1
,,-20.6,175.6
,,-20.6,175.0
,,-20.6,175.0
,,-20.6,175.0
,,-20.6,175.0
,,-20.6,175.0
,,-20.7,175.0
,,-20.7,174.6
,,-20.6,174.3
,,-20.6,173.9
,,-20.6,173.6
,,-20.7,173.3
,,-20.9,173.3
,,-20.9,173.3
,,-20.9,173.3
,,-20.9,173.7
,,-20.9,173.9
,,-20.9,174.1
,,-21.0,174.2
,,-21.0,174.2
,,-21.0,174.3
,,-21.1,174.4
,,-21.1,174.5
,,-21.1,174.8
,,-21.1,175.1
,,-21.0,175.5
,,-21.0,176.0
,,-21.0,176.3
,,-21.0,176.6
,,-21.0,176.6
,,-20.9,176.6
,,-20.9,176.6
,,-20.9,176.9
,,-20.9,177.2
,,-20.8,177.6
,,-20.8,178.2
,,-20.8,178.7
,,-20.8,179.2
,,-20.9,179.8
,,-20.9,180.2
,,-21.0,180.6
,,-21.1,180.9
,,-21.1,181.3
,,-21.2,181.9
,,-21.1,182.2
,,-21.1,182.6
,,-21.1,183.1
,,-21.1,183.6
,,-21.0,184.0
,,-21.0,184.4
,,-21.0,184.7
,,-21.0,185.2
,,-20.9,185.8
,,-20.9,186.3
,,-20.8,186.9
,,-20.8,187.4
,,-20.8,188.0
,,-20.8,188.5
,,-20.8,188.9
,,-20.8,189.2
,,-20.9,189.5
,,-20.9,190.0
,,-20.9,190.7
,,-21.0,191.4
,,-21.0,192.4
,,-21.0,193.4
,,-21.0,194.1
,,-20.9,194.8
,,-20.7,195.2
,,-20.6,195.5
,,-20.4,196.0
,,-20.4,196.9
,,-20.4,197.7
,,-20.5,198.6
,,-20.6,199.4
,,-20.6,199.8
,,-20.7,200.2
,,-20.8,200.7
,,-20.9,201.2
,,-21.0,201.9
,,-21.0,202.6
,,-21.0,203.2
,,-20.9,203.9
,,-20.8,204.4
,,-20.8,205.3
,,-20.7,206.2
,,-20.7,206.9
,,-20.7,207.8
,,-20.7,208.3
,,-20.7,208.6
,,-20.7,209.0
,,-20.8,209.5
,,-20.8,210.0
,,-20.9,210.4
,,-21.0,210.7
,,-21.0,211.0
,,-21.1,211.3
,,-21.1,211.9
,,-21.0,212.4
,,-21.0,213.0
,,-20.9,213.5
,,-20.8,213.9
,,-20.8,214.4
,,-20.6,214.9
,,-20.5,215.4
,,-20.5,215.8
,,-20.3,216.3
,,-20.4,216.7
,,-20.4,217.0
,,-20.5,217.5
,,-20.5,217.9
,,-20.5,218.1
,,-20.5,218.5
,,-20.5,218.6
,,-20.6,218.8
,,-20.5,219.0
,,-20.5,219.1
,,-20.7,219.3
,,-20.8,219.4
,,-20.9,219.6
,,-21.1,220.0
,,-21.1,220.2
,,-21.1,220.4
,,-21.3,220.6
,,-21.3,220.6
,,-21.3,220.6
,,-21.2,220.6
,,-21.0,220.5
,,-20.9,220.2
,,-20.9,220.1
,,-20.7,220.0
,,-20.7,220.0
,,-20.7,220.2
,,-20.6,220.2
,,-20.6,220.2
,,-20.6,220.3
,,-20.6,220.4
,,-20.6,220.4
,,-20.6,220.5
,,-20.6,220.5
,,-20.6,220.6
,,-20.7,220.7
,,-20.7,220.7
,,-20.8,220.7
,,-20.9,220.8
,,-20.9,220.8
,,-20.8,220.9
,,-20.8,220.9
,,-20.6,220.9
,,-20.6,220.9
,,-20.7,220.3
,,-20.7,219.9
,,-20.8,219.6
,,-20.9,219.3
,,-21.0,219.4
,,-21.1,219.4
,,-21.2,219.3
,,-21.2,219.1
,,-21.0,218.8
,,-21.0,218.4
,,-20.7,218.0
,,-20.5,217.4
,,-20.4,216.6
,,-20.2,215.7
,,-20.4,214.7
,,-20.6,214.1
,,-20.6,213.5
,,-20.7,213.1
,,-20.7,213.0
,,-20.7,212.8
,,-20.7,212.3
,,-20.7,211.9
,,-20.7,211.3
,,-20.7,210.8
,,-20.7,210.6
,,-20.7,210.4
,,-20.8,210.1
,,-20.8,209.8
,,-20.8,209.3
,,-20.9,208.8
,,-20.9,208.3
,,-20.9,208.0
,,-20.9,207.5
,,-21.0,207.1
,,-21.0,206.6
,,-21.0,205.8
,,-21.0,205.4
,,-21.0,204.8
,,-20.9,204.4
,,-21.0,204.1
,,-21.0,203.9
,,-21.1,203.6
,,-21.1,203.2
,,-21.0,202.7
